step,type,country,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,unusuallogin,Acct type,Date of transaction,Time of day,DayOfWeek,IsFraud,errorBalanceOrig,errorBalanceDest,origBalanceWiped,destBalanceUnchanged,amountToBalanceRatio,isHighRiskType,nameDestIsMerchant
1,PAYMENT,Estados Unidos,6426.8,C1428527783,6096.0,0.0,M423109432,0.0,0.0,4,Savings,2018-01-03,Night,3.0,0,330.8000000000002,-6426.8,1,1,1.0540921764802362,0,1
1,PAYMENT,Estados Unidos,4209.57,C606740638,998.0,0.0,M105146840,0.0,0.0,2,Savings,2018-01-25,Afternoon,4.0,0,3211.5699999999997,-4209.57,1,1,4.213783783783784,0,1
3,PAYMENT,Estados Unidos,12885.43,C2034546868,5069.0,0.0,M226213650,0.0,0.0,2,Savings,2018-01-05,Morning,5.0,0,7816.43,-12885.43,1,1,2.5415049309664695,0,1
3,PAYMENT,Estados Unidos,21414.91,C1670627211,20800.0,0.0,M1993836574,0.0,0.0,8,Savings,2018-01-05,Morning,5.0,0,614.9099999999999,-21414.91,1,1,1.0295134849286092,0,1
3,PAYMENT,Estados Unidos,20995.68,C1252204540,3000.0,0.0,M2034610694,0.0,0.0,13,Savings,2018-01-07,Night,7.0,0,17995.68,-20995.68,1,1,6.996227924025325,0,1
4,PAYMENT,Estados Unidos,1522.02,C1843885967,189.0,0.0,M914175168,0.0,0.0,7,Savings,2018-01-19,Afternoon,5.0,0,1333.02,-1522.02,1,1,8.010631578947368,0,1
5,PAYMENT,Estados Unidos,7269.69,C443021492,1049.0,0.0,M1595870950,0.0,0.0,1,Savings,2018-01-16,Afternoon,2.0,0,6220.69,-7269.69,1,1,6.923514285714285,0,1
5,PAYMENT,Estados Unidos,4573.24,C651726990,1936.0,0.0,M820117866,0.0,0.0,16,Savings,2018-01-09,Morning,2.0,0,2637.24,-4573.24,1,1,2.360991223541559,0,1
5,PAYMENT,Estados Unidos,2949.77,C274725976,164.0,0.0,M1749372629,0.0,0.0,10,Savings,2018-01-25,Afternoon,4.0,0,2785.77,-2949.77,1,1,17.87739393939394,0,1
6,PAYMENT,Estados Unidos,1993.69,C1825112984,711.18,0.0,M7040976,0.0,0.0,8,Savings,2018-01-06,Afternoon,6.0,0,1282.5100000000002,-1993.69,1,1,2.799418686287175,0,1
6,PAYMENT,Estados Unidos,26643.14,C1316317287,19898.0,0.0,M954976358,0.0,0.0,2,Savings,2018-01-10,Afternoon,3.0,0,6745.139999999999,-26643.14,1,1,1.338918538620031,0,1
6,PAYMENT,Estados Unidos,12048.52,C1792864345,11252.0,0.0,M2036508486,0.0,0.0,16,Savings,2018-01-11,Night,4.0,0,796.5200000000004,-12048.52,1,1,1.0706940371456501,0,1
6,PAYMENT,Estados Unidos,12848.12,C1513046042,1053.0,0.0,M1809767357,0.0,0.0,7,Savings,2018-01-03,Night,3.0,0,11795.12,-12848.12,1,1,12.189867172675523,0,1
6,PAYMENT,Estados Unidos,6574.18,C1319406382,687.0,0.0,M1925645553,0.0,0.0,10,Savings,2018-01-03,Afternoon,3.0,0,5887.18,-6574.18,1,1,9.555494186046513,0,1
6,PAYMENT,Estados Unidos,16791.74,C533353383,417.0,0.0,M1088348283,0.0,0.0,13,Savings,2018-01-08,Night,1.0,0,16374.740000000002,-16791.74,1,1,40.17162679425838,0,1
6,PAYMENT,Estados Unidos,13688.99,C310426339,1119.74,0.0,M627727856,0.0,0.0,16,Savings,2018-01-10,Afternoon,3.0,0,12569.25,-13688.99,1,1,12.214242375573281,0,1
6,PAYMENT,Estados Unidos,4062.42,C640929948,125.0,0.0,M1425169218,0.0,0.0,14,Savings,2018-01-13,Afternoon,6.0,0,3937.42,-4062.42,1,1,32.24142857142857,0,1
6,PAYMENT,Estados Unidos,7350.01,C100196201,2506.88,0.0,M484878781,0.0,0.0,11,Savings,2018-01-09,Morning,2.0,0,4843.13,-7350.01,1,1,2.9307662248592434,0,1
6,PAYMENT,Estados Unidos,12371.83,C470188208,881.0,0.0,M792516391,0.0,0.0,1,Savings,2018-01-19,Morning,5.0,0,11490.83,-12371.83,1,1,14.027018140589568,0,1
6,PAYMENT,Estados Unidos,10953.04,C1597415366,2841.0,0.0,M974386787,0.0,0.0,16,Savings,2018-01-07,Afternoon,7.0,0,8112.040000000001,-10953.04,1,1,3.8539901477832514,0,1
6,PAYMENT,Estados Unidos,14107.2,C387258687,676.0,0.0,M526339400,0.0,0.0,3,Savings,2018-01-19,Morning,5.0,0,13431.2,-14107.2,1,1,20.83781388478582,0,1
6,PAYMENT,Estados Unidos,33114.03,C1409875105,10245.0,0.0,M275122069,0.0,0.0,1,Savings,2018-01-09,Night,2.0,0,22869.03,-33114.03,1,1,3.2318983017763028,0,1
6,PAYMENT,Estados Unidos,8953.88,C449822808,242.0,0.0,M1918144733,0.0,0.0,12,Savings,2018-01-05,Night,5.0,0,8711.88,-8953.88,1,1,36.8472427983539,0,1
6,PAYMENT,Estados Unidos,25580.96,C673189187,249.0,0.0,M2116330210,0.0,0.0,11,Savings,2018-01-06,Afternoon,6.0,0,25331.96,-25580.96,1,1,102.32383999999999,0,1
6,PAYMENT,Estados Unidos,2689.41,C371630068,2136.0,0.0,M1749810089,0.0,0.0,19,Savings,2018-01-07,Morning,7.0,0,553.4099999999999,-2689.41,1,1,1.2584978942442675,0,1
6,PAYMENT,Estados Unidos,1813.39,C1387253208,274.0,0.0,M964661854,0.0,0.0,16,Savings,2018-01-19,Morning,5.0,0,1539.39,-1813.39,1,1,6.594145454545455,0,1
6,PAYMENT,Estados Unidos,18096.37,C2140898588,9074.0,0.0,M1787476367,0.0,0.0,15,Savings,2018-01-13,Morning,6.0,0,9022.369999999999,-18096.37,1,1,1.9940903581267218,0,1
6,PAYMENT,Estados Unidos,14608.67,C1938005794,11618.0,0.0,M353562601,0.0,0.0,16,Savings,2018-01-19,Afternoon,5.0,0,2990.67,-14608.67,1,1,1.2573087184783545,0,1
6,PAYMENT,Estados Unidos,2818.53,C2093474881,189.0,0.0,M196196466,0.0,0.0,20,Savings,2018-01-25,Morning,4.0,0,2629.53,-2818.53,1,1,14.834368421052632,0,1
6,PAYMENT,Estados Unidos,6322.81,C1686332995,6020.0,0.0,M159504850,0.0,0.0,6,Savings,2018-01-16,Afternoon,2.0,0,302.8100000000004,-6322.81,1,1,1.0501262248795882,0,1
7,PAYMENT,Estados Unidos,8374.77,C769354865,791.0,0.0,M703665376,0.0,0.0,3,Savings,2018-01-10,Morning,3.0,0,7583.77,-8374.77,1,1,10.574204545454545,0,1
7,PAYMENT,Estados Unidos,15258.14,C902907387,1986.0,0.0,M1082705382,0.0,0.0,20,Savings,2018-01-07,Morning,7.0,0,13272.14,-15258.14,1,1,7.6789833920483135,0,1
7,PAYMENT,Estados Unidos,9383.43,C135943858,1177.0,0.0,M1217162392,0.0,0.0,5,Savings,2018-01-11,Afternoon,4.0,0,8206.43,-9383.43,1,1,7.96556027164686,0,1
7,PAYMENT,Estados Unidos,3679.63,C1045909404,272.0,0.0,M1559928458,0.0,0.0,17,Savings,2018-01-19,Night,5.0,0,3407.63,-3679.63,1,1,13.478498168498168,0,1
7,PAYMENT,Estados Unidos,10903.02,C993587250,5626.0,0.0,M400048100,0.0,0.0,7,Savings,2018-01-10,Afternoon,3.0,0,5277.02,-10903.02,1,1,1.9376257330726854,0,1
7,PAYMENT,Estados Unidos,19203.29,C679337620,9622.0,0.0,M795151790,0.0,0.0,1,Savings,2018-01-06,Night,6.0,0,9581.29,-19203.29,1,1,1.9955616751532788,0,1
7,PAYMENT,Estados Unidos,2974.37,C1076312425,288.0,0.0,M1589795681,0.0,0.0,17,Savings,2018-01-06,Morning,6.0,0,2686.37,-2974.37,1,1,10.291937716262975,0,1
7,PAYMENT,Estados Unidos,6324.09,C1147719378,2553.59,0.0,M569647544,0.0,0.0,16,Savings,2018-01-07,Night,7.0,0,3770.5,-6324.09,1,1,2.47557925146501,0,1
7,PAYMENT,Estados Unidos,8484.52,C1998511629,540.0,0.0,M534199755,0.0,0.0,11,Savings,2018-01-16,Afternoon,2.0,0,7944.52,-8484.52,1,1,15.683031423290204,0,1
7,PAYMENT,Estados Unidos,13223.51,C1686896318,165.0,0.0,M943346272,0.0,0.0,20,Savings,2018-01-05,Morning,5.0,0,13058.51,-13223.51,1,1,79.65969879518073,0,1
7,PAYMENT,Estados Unidos,5662.97,C1242945013,475.0,0.0,M1394208704,0.0,0.0,6,Savings,2018-01-06,Afternoon,6.0,0,5187.97,-5662.97,1,1,11.896995798319328,0,1
7,PAYMENT,Estados Unidos,1601.61,C448990180,239.0,0.0,M1100771574,0.0,0.0,15,Savings,2018-01-25,Night,4.0,0,1362.61,-1601.61,1,1,6.673374999999999,0,1
7,PAYMENT,Estados Unidos,4400.63,C1648091808,1737.64,0.0,M994372924,0.0,0.0,19,Savings,2018-01-11,Afternoon,4.0,0,2662.99,-4400.63,1,1,2.531076013435789,0,1
7,PAYMENT,Estados Unidos,2837.05,C31903004,600.37,0.0,M497757429,0.0,0.0,5,Savings,2018-01-08,Night,1.0,0,2236.6800000000003,-2837.05,1,1,4.717644711242663,0,1
7,PAYMENT,Estados Unidos,10815.32,C1990315034,10524.0,0.0,M1501191853,0.0,0.0,14,Savings,2018-01-03,Night,3.0,0,291.3199999999997,-10815.32,1,1,1.0275838479809976,0,1
7,PAYMENT,Estados Unidos,17313.59,C2083062342,8627.0,0.0,M50470449,0.0,0.0,20,Savings,2018-01-19,Night,5.0,0,8686.59,-17313.59,1,1,2.006674779786741,0,1
7,PAYMENT,Estados Unidos,5131.26,C1508612218,3255.0,0.0,M833929219,0.0,0.0,6,Savings,2018-01-06,Afternoon,6.0,0,1876.2600000000002,-5131.26,1,1,1.5759398034398036,0,1
7,PAYMENT,Estados Unidos,2609.34,C1782910133,718.0,0.0,M206287129,0.0,0.0,9,Savings,2018-01-10,Morning,3.0,0,1891.3400000000001,-2609.34,1,1,3.629123783031989,0,1
7,PAYMENT,Estados Unidos,23429.64,C1864715641,22649.18,0.0,M1486670059,0.0,0.0,7,Savings,2018-01-05,Morning,5.0,0,780.4599999999991,-23429.64,1,1,1.0344129715525439,0,1
7,PAYMENT,Estados Unidos,11110.2,C28782490,322.0,0.0,M227996691,0.0,0.0,13,Savings,2018-01-03,Afternoon,3.0,0,10788.2,-11110.2,1,1,34.39690402476781,0,1
7,PAYMENT,Estados Unidos,6285.19,C1939144888,483.0,0.0,M244114865,0.0,0.0,14,Savings,2018-01-10,Night,3.0,0,5802.19,-6285.19,1,1,12.985929752066115,0,1
7,PAYMENT,Estados Unidos,5804.72,C1618425865,2075.0,0.0,M617068868,0.0,0.0,20,Savings,2018-01-19,Afternoon,5.0,0,3729.7200000000003,-5804.72,1,1,2.796107899807322,0,1
7,PAYMENT,Estados Unidos,16487.8,C224661478,3748.0,0.0,M351308439,0.0,0.0,7,Savings,2018-01-03,Night,3.0,0,12739.8,-16487.8,1,1,4.397919445185383,0,1
7,PAYMENT,Estados Unidos,1058.39,C1800970489,831.0,0.0,M2070690615,0.0,0.0,13,Savings,2018-01-06,Afternoon,6.0,0,227.3900000000001,-1058.39,1,1,1.2721033653846154,0,1
1,TRANSFER,Italia,84212.94,C1336775847,53199.0,0.0,C13329486,0.0,84212.94,5,Savings,2018-01-25,Afternoon,4.0,0,31013.940000000002,0.0,1,0,1.58295,1,0
1,TRANSFER,Vietnam,621561.65,C82275756,123122.0,0.0,C1782113663,0.0,3997768.55,1,Savings,2018-01-06,Afternoon,6.0,0,498439.65,3376206.9,1,0,5.0482984495179615,1,0
1,TRANSFER,Francia,722161.86,C366916060,11120.0,0.0,C836514715,0.0,708608.07,15,Savings,2018-01-08,Night,1.0,0,711041.86,-13553.790000000037,1,0,64.93677367143242,1,0
1,TRANSFER,Espana,300932.58,C906448455,492.0,0.0,C1850180796,0.0,1268668.92,3,Savings,2018-01-19,Morning,5.0,0,300440.58,967736.3399999999,1,0,610.4109127789047,1,0
1,TRANSFER,Nueva Zelanda,272709.33,C1012552887,76067.0,0.0,C1935365522,0.0,158433.78,4,Savings,2018-01-09,Morning,2.0,0,196642.33000000002,-114275.55000000002,1,0,3.585072961034864,1,0
1,TRANSFER,Alemania,302665.03,C1580874189,40130.0,0.0,C1577213552,0.0,217862.21,13,Savings,2018-01-16,Night,2.0,0,262535.03,-84802.82000000004,1,0,7.541925942538188,1,0
1,TRANSFER,Israel,345858.07,C945064729,21523.0,0.0,C657736958,0.0,45881.29,2,Savings,2018-01-13,Morning,6.0,0,324335.07,-299976.78,1,0,16.068484947035866,1,0
1,TRANSFER,Irak,83845.22,C1386020581,10538.0,0.0,C990398217,0.0,83845.22,2,Savings,2018-01-13,Night,6.0,0,73307.22,0.0,1,0,7.955709270329254,1,0
1,TRANSFER,Australia,383533.35,C960004592,10339.0,0.0,C1997859171,0.0,383533.35,2,Savings,2018-01-03,Afternoon,3.0,0,373194.35,0.0,1,0,37.092200193423594,1,0
2,TRANSFER,Cuba,38473.99,C110233108,203.0,0.0,C13226198,0.0,38473.99,8,Savings,2018-01-09,Morning,2.0,0,38270.99,0.0,1,0,188.59799019607843,1,0
2,TRANSFER,El Salvador,148688.71,C621432843,18702.0,0.0,C1471633238,0.0,217318.86,2,Savings,2018-01-03,Morning,3.0,0,129986.70999999999,68630.15,1,0,7.949992514569854,1,0
2,TRANSFER,Nueva Zelanda,183763.58,C2038185019,31.0,0.0,C1963862935,0.0,183763.58,19,Savings,2018-01-07,Morning,7.0,0,183732.58,0.0,1,0,5742.611875,1,0
2,TRANSFER,India,308871.37,C1074976188,31486.0,0.0,C1850042097,0.0,308871.37,17,Savings,2018-01-06,Night,6.0,0,277385.37,0.0,1,0,9.809488677867057,1,0
2,TRANSFER,Kirguistan,448593.63,C1403780103,4580.0,0.0,C214187874,0.0,448593.63,12,Savings,2018-01-13,Night,6.0,0,444013.63,0.0,1,0,97.92482645710544,1,0
2,TRANSFER,Mexico,303473.14,C900824070,798.0,0.0,C790722099,0.0,303473.14,2,Savings,2018-01-07,Night,7.0,0,302675.14,0.0,1,0,379.8161952440551,1,0
2,TRANSFER,Argentina,67234.96,C153048669,66203.0,0.0,C490150701,0.0,67234.96,13,Savings,2018-01-19,Morning,5.0,0,1031.9600000000064,0.0,1,0,1.015572472962359,1,0
2,TRANSFER,Indonesia,50333.01,C475157807,49566.0,0.0,C1832532108,0.0,27708.6,11,Savings,2018-01-09,Afternoon,2.0,0,767.010000000002,-22624.410000000003,1,0,1.015454031916396,1,0
2,TRANSFER,Indonesia,107159.07,C800990938,6476.0,0.0,C1877453512,0.0,107159.07,5,Savings,2018-01-13,Afternoon,6.0,0,100683.07,0.0,1,0,16.54455303381195,1,0
4,TRANSFER,India,167476.47,C605472344,63807.0,0.0,C1926673338,0.0,167476.47,16,Savings,2018-01-06,Morning,6.0,0,103669.47,0.0,1,0,2.6246939255265795,1,0
4,TRANSFER,Australia,139173.95,C1324451332,35559.0,0.0,C1289462509,0.0,139173.95,20,Savings,2018-01-12,Night,5.0,0,103614.95000000001,0.0,1,0,3.913778121484815,1,0
4,TRANSFER,Honduras,170889.82,C1478269879,31431.0,0.0,C1359953204,0.0,63011.84,6,Savings,2018-01-13,Night,6.0,0,139458.82,-107877.98000000001,1,0,5.4368102570628665,1,0
4,TRANSFER,El Salvador,36991.08,C1402400433,2133.0,0.0,C1129670968,0.0,36991.08,18,Savings,2018-01-25,Morning,4.0,0,34858.08,0.0,1,0,17.33415182755389,1,0
4,TRANSFER,Mexico,17384.73,C578458429,156.0,0.0,C1456465598,0.0,17384.73,19,Savings,2018-01-08,Morning,1.0,0,17228.73,0.0,1,0,110.73076433121018,1,0
5,TRANSFER,Guatemala,179651.4,C2068126708,58395.9,0.0,C187019413,0.0,179651.4,4,Savings,2018-01-13,Morning,6.0,0,121255.5,0.0,1,0,3.076385904046276,1,0
5,TRANSFER,Honduras,132427.3,C1426344756,40217.0,0.0,C380242442,0.0,132427.3,4,Savings,2018-01-19,Afternoon,5.0,0,92210.29999999999,0.0,1,0,3.2927370828982045,1,0
5,TRANSFER,Estados Unidos,97544.43,C65830581,87120.0,0.0,C2113748097,0.0,97544.43,11,Savings,2018-01-05,Afternoon,5.0,0,10424.429999999993,0.0,1,0,1.1196431400006885,1,0
6,TRANSFER,Japon,140243.54,C30589523,832.0,0.0,C843467284,0.0,306213.48,16,Savings,2018-01-08,Morning,1.0,0,139411.54,165969.93999999997,1,0,168.3595918367347,1,0
6,TRANSFER,Nicaragua,62574.57,C1288213062,16751.0,0.0,C127252077,0.0,105984.74,5,Savings,2018-01-06,Night,6.0,0,45823.57,43410.170000000006,1,0,3.735349212034384,1,0
6,TRANSFER,Francia,165344.97,C1573805059,15818.0,0.0,C878506901,0.0,165344.97,1,Savings,2018-01-13,Afternoon,6.0,0,149526.97,0.0,1,0,10.452302294708895,1,0
6,TRANSFER,Francia,61464.3,C1600591903,96.3,0.0,C1869400026,0.0,61464.3,6,Savings,2018-01-19,Night,5.0,0,61368.0,0.0,1,0,631.6988694758479,1,0
6,TRANSFER,Brasil,225055.89,C1663786105,11200.0,0.0,C621014131,0.0,409735.86,6,Savings,2018-01-19,Night,5.0,0,213855.89,184679.96999999997,1,0,20.092481921257033,1,0
6,TRANSFER,India,18554.73,C248447628,1018.0,0.0,C1955948959,0.0,18554.73,7,Savings,2018-01-19,Afternoon,5.0,0,17536.73,0.0,1,0,18.2087634936212,1,0
6,TRANSFER,China,157635.81,C441236678,15973.0,0.0,C1356054329,0.0,157635.81,12,Savings,2018-01-11,Morning,4.0,0,141662.81,0.0,1,0,9.868274070364341,1,0
6,TRANSFER,India,368444.96,C1644524251,125506.0,0.0,C295372946,0.0,314262.63,18,Savings,2018-01-13,Morning,6.0,0,242938.96000000002,-54182.330000000016,1,0,2.9356526727592884,1,0
6,TRANSFER,Estados Unidos,248826.61,C1399215965,40526.0,0.0,C1254526270,0.0,215582.32,12,Savings,2018-01-06,Morning,6.0,0,208300.61,-33244.28999999998,1,0,6.139773731092851,1,0
6,TRANSFER,Estados Unidos,182524.92,C460107127,66362.0,0.0,C1883788127,0.0,182524.92,18,Savings,2018-01-06,Morning,6.0,0,116162.92000000001,0.0,1,0,2.750401880565978,1,0
6,TRANSFER,Reino Unido,252567.83,C1619759213,189.0,0.0,C193864812,0.0,302931.44,10,Savings,2018-01-06,Night,6.0,0,252378.83,50363.610000000015,1,0,1329.3043684210525,1,0
6,TRANSFER,Estados Unidos,391057.91,C1731036016,627.0,0.0,C1335946878,0.0,582433.46,18,Savings,2018-01-08,Afternoon,1.0,0,390430.91,191375.55,1,0,622.703678343949,1,0
6,TRANSFER,Brasil,53627.09,C1621729085,289.0,0.0,C490766432,0.0,53627.09,17,Savings,2018-01-16,Night,2.0,0,53338.09,0.0,1,0,184.921,1,0
6,TRANSFER,Indonesia,259992.93,C1429830933,42630.0,0.0,C403147759,0.0,425769.98,5,Savings,2018-01-19,Morning,5.0,0,217362.93,165777.05,1,0,6.098682414205625,1,0
6,TRANSFER,Ucrania,179341.27,C1588148030,36003.0,0.0,C292665982,0.0,179341.27,9,Savings,2018-01-13,Afternoon,6.0,0,143338.27,0.0,1,0,4.9811484835018325,1,0
6,TRANSFER,Nigeria,301294.72,C1913740360,10817.0,0.0,C1706891711,0.0,98525.69,10,Savings,2018-01-16,Night,2.0,0,290477.72,-202769.02999999997,1,0,27.851240525050837,1,0
6,TRANSFER,Peru,50570.65,C1378841761,148.0,0.0,C1452722471,0.0,50570.65,10,Savings,2018-01-06,Morning,6.0,0,50422.65,0.0,1,0,339.4003355704698,1,0
6,TRANSFER,Estados Unidos,73844.55,C1628242023,11101.0,0.0,C1206868531,0.0,69295.43,5,Savings,2018-01-19,Afternoon,5.0,0,62743.55,-4549.12000000001,1,0,6.651463700234192,1,0
6,TRANSFER,Francia,312895.63,C1724067349,40171.0,0.0,C1651945012,0.0,1556799.98,8,Savings,2018-01-08,Morning,1.0,0,272724.63,1243904.35,1,0,7.788898486508016,1,0
7,TRANSFER,Francia,360373.89,C165128275,925.28,0.0,C1213485528,0.0,234828.48,1,Savings,2018-01-25,Afternoon,4.0,0,359448.61,-125545.41,1,0,389.0550265578443,1,0
7,TRANSFER,Reino Unido,542435.88,C1664401624,8049.0,0.0,C237988421,0.0,628574.97,5,Savings,2018-01-13,Afternoon,6.0,0,534386.88,86139.08999999997,1,0,67.38333913043478,1,0
7,TRANSFER,Banglades,329937.9,C950954487,307.0,0.0,C339099861,0.0,158489.25,18,Savings,2018-01-19,Morning,5.0,0,329630.9,-171448.65000000002,1,0,1071.226948051948,1,0
7,TRANSFER,Estados Unidos,131062.59,C2028160153,362.0,0.0,C1242584406,0.0,131062.59,20,Savings,2018-01-03,Afternoon,3.0,0,130700.59,0.0,1,0,361.05396694214875,1,0
7,TRANSFER,Nicaragua,104539.76,C1216070398,1288.0,0.0,C634210724,0.0,98172.83,2,Savings,2018-01-19,Afternoon,5.0,0,103251.76,-6366.929999999993,1,0,81.10144297905353,1,0
7,TRANSFER,Honduras,411399.71,C295064445,20471.0,0.0,C440737101,0.0,68216.27,9,Savings,2018-01-07,Night,7.0,0,390928.71,-343183.44,1,0,20.095726357952326,1,0
7,TRANSFER,Alemania,585116.33,C442627636,12047.0,0.0,C301749835,0.0,115640.96,18,Savings,2018-01-06,Morning,6.0,0,573069.33,-469475.36999999994,1,0,48.56543243691899,1,0
7,TRANSFER,Georgia,391868.6,C1539591544,30096.0,0.0,C242131142,0.0,7965.05,18,Savings,2018-01-10,Afternoon,3.0,0,361772.6,-383903.55,1,0,13.020188058610492,1,0
7,TRANSFER,Filipinas,518041.64,C1342613143,42686.16,0.0,C1028574311,0.0,1305828.01,11,Savings,2018-01-10,Night,3.0,0,475355.48,787786.37,1,0,12.135771974523486,1,0
7,TRANSFER,Australia,817307.46,C654958709,87084.0,0.0,C875917495,0.0,815762.64,10,Savings,2018-01-19,Morning,5.0,0,730223.46,-1544.8199999999488,1,0,9.3851692025033,1,0
7,TRANSFER,Reino Unido,874562.86,C1280441498,31429.0,0.0,C2145942542,0.0,359869.33,3,Savings,2018-01-06,Night,6.0,0,843133.86,-514693.52999999997,1,0,27.825735284759784,1,0
7,TRANSFER,Filipinas,181896.67,C685573007,37999.0,0.0,C705265015,0.0,460050.16,8,Savings,2018-01-25,Morning,4.0,0,143897.67,278153.49,1,0,4.786754473684211,1,0
7,TRANSFER,India,941410.58,C1049204172,14766.0,0.0,C1948471365,0.0,814471.57,18,Savings,2018-01-05,Afternoon,5.0,0,926644.58,-126939.01000000001,1,0,63.75097040698855,1,0
7,TRANSFER,India,538645.8,C1831965951,77266.0,0.0,C1147977782,0.0,211301.36,3,Savings,2018-01-06,Night,6.0,0,461379.80000000005,-327344.44000000006,1,0,6.971227043886783,1,0
7,TRANSFER,Estados Unidos,164242.82,C1577811800,447.0,0.0,C1807896178,0.0,244360.74,9,Savings,2018-01-09,Night,2.0,0,163795.82,80117.91999999998,1,0,366.61343750000003,1,0
7,TRANSFER,Estados Unidos,675184.96,C420266910,2140.0,0.0,C405881980,0.0,392128.01,9,Savings,2018-01-03,Afternoon,3.0,0,673044.96,-283056.94999999995,1,0,315.35962634283044,1,0
7,TRANSFER,Chile,548931.88,C1989968081,11204.0,0.0,C814473635,0.0,143817.4,6,Savings,2018-01-10,Afternoon,3.0,0,537727.88,-405114.48,1,0,48.98990450691655,1,0
7,TRANSFER,Australia,1067743.66,C1369314550,20921.0,0.0,C12793273,0.0,1658746.09,20,Savings,2018-01-25,Night,4.0,0,1046822.6599999999,591002.4300000002,1,0,51.03449287830991,1,0
7,TRANSFER,Filipinas,115697.98,C629050435,59536.0,0.0,C373928166,0.0,128929.7,18,Savings,2018-01-05,Night,5.0,0,56161.979999999996,13231.720000000001,1,0,1.9432954297327711,1,0
7,TRANSFER,Australia,486780.94,C1251831481,114417.0,0.0,C1832580921,0.0,486780.94,2,Savings,2018-01-07,Morning,7.0,0,372363.94,0.0,1,0,4.254408746875492,1,0
7,TRANSFER,India,889053.15,C485281961,206729.0,0.0,C1359484306,0.0,889053.15,7,Savings,2018-01-19,Afternoon,5.0,0,682324.15,0.0,1,0,4.300552169496445,1,0
7,TRANSFER,Canada,295226.09,C1698185801,170318.0,0.0,C1956477953,0.0,295226.09,20,Savings,2018-01-07,Morning,7.0,0,124908.09000000003,0.0,1,0,1.7333714383010705,1,0
7,TRANSFER,Estados Unidos,573285.84,C562851134,17354.2,0.0,C1336996537,0.0,841435.22,9,Savings,2018-01-06,Night,6.0,0,555931.64,268149.38,1,0,33.03251129344519,1,0
7,TRANSFER,Ucrania,238567.79,C798836643,3316.0,0.0,C717951588,0.0,238567.79,14,Savings,2018-01-07,Morning,7.0,0,235251.79,0.0,1,0,71.92275851673199,1,0
7,TRANSFER,Espana,1379628.76,C1025979136,125704.0,0.0,C1034584766,0.0,1379628.76,9,Savings,2018-01-12,Night,5.0,0,1253924.76,0.0,1,0,10.975130344855017,1,0
7,TRANSFER,Espana,457008.04,C292568264,887.0,0.0,C1016689071,0.0,457008.04,12,Savings,2018-01-06,Morning,6.0,0,456121.04,0.0,1,0,514.6486936936936,1,0
7,TRANSFER,Ucrania,138389.21,C1411151613,30286.0,0.0,C2127862399,0.0,138389.21,8,Savings,2018-01-11,Night,4.0,0,108103.20999999999,0.0,1,0,4.569261069105557,1,0
7,TRANSFER,Estados Unidos,228141.3,C1416807034,120863.0,0.0,C762570948,0.0,228141.3,10,Savings,2018-01-16,Night,2.0,0,107278.29999999999,0.0,1,0,1.8875868745035742,1,0
1,TRANSFER,Reino Unido,490341.11,C242408359,20846.0,0.0,C1504109395,0.0,593737.38,19,Current,2018-01-06,Afternoon,6.0,0,469495.11,103396.27000000002,1,0,23.520943541037077,1,0
1,TRANSFER,Alemania,139555.44,C1733619456,19466.0,0.0,C317071334,0.0,139555.44,12,Current,2018-01-03,Night,3.0,0,120089.44,0.0,1,0,7.1688210818307905,1,0
1,TRANSFER,Australia,601898.44,C1939869193,32239.0,0.0,C2063763486,0.0,601898.44,6,Current,2018-01-03,Afternoon,3.0,0,569659.44,0.0,1,0,18.6693064516129,1,0
4,TRANSFER,Pakistan,25975.86,C2057313241,138.0,0.0,C903716563,0.0,25975.86,8,Current,2018-01-12,Morning,5.0,0,25837.86,0.0,1,0,186.876690647482,1,0
4,TRANSFER,Venezuela,82208.35,C63015234,186.0,0.0,C466505482,0.0,82208.35,19,Current,2018-01-25,Afternoon,4.0,0,82022.35,0.0,1,0,439.6168449197861,1,0
4,TRANSFER,Peru,123755.39,C1687227181,15416.0,0.0,C476179877,0.0,79407.93,1,Current,2018-01-16,Afternoon,2.0,0,108339.39,-44347.46000000001,1,0,8.02720308750081,1,0
5,TRANSFER,Argentina,84466.1,C1641214567,25724.0,0.0,C769507769,0.0,73595.15,12,Current,2018-01-05,Afternoon,5.0,0,58742.100000000006,-10870.950000000012,1,0,3.283424684159378,1,0
6,TRANSFER,Filipinas,118172.98,C1902545511,2229.0,0.0,C800281454,0.0,70485.36,14,Current,2018-01-13,Morning,6.0,0,115943.98,-47687.619999999995,1,0,52.992367713004484,1,0
6,TRANSFER,Polonia,436099.98,C794942980,230.02,0.0,C503195940,0.0,658963.55,2,Current,2018-01-09,Morning,2.0,0,435869.95999999996,222863.57000000007,1,0,1887.7152627478138,1,0
6,TRANSFER,China,126085.63,C1247492326,24478.0,0.0,C1540270363,0.0,66099.92,13,Current,2018-01-25,Night,4.0,0,101607.63,-59985.71000000001,1,0,5.150767188202132,1,0
6,TRANSFER,Nigeria,109985.65,C570434649,41851.0,0.0,C553264065,0.0,109985.65,13,Current,2018-01-10,Night,3.0,0,68134.65,0.0,1,0,2.627966405428653,1,0
